order_id,order_date,ship_date,Revenue,Profit,Profit_Margin
ORDER_012781,2/22/2013,2/27/2013,500,487.54,98%
ORDER_012782,2/22/2013,2/26/2013,194,184.38,95%
ORDER_012783,2/22/2013,2/22/2013,32,23.73,74%
ORDER_012784,2/22/2013,2/28/2013,85,77.27,91%
ORDER_012785,2/22/2013,2/27/2013,432,424.41,98%
ORDER_012786,2/22/2013,2/28/2013,116,110.4,95%
ORDER_012787,2/22/2013,2/22/2013,38,33.27,88%
ORDER_012788,2/22/2013,2/28/2013,47,42.64,91%
ORDER_012789,2/22/2013,2/28/2013,81,77.01,95%
ORDER_012790,2/22/2013,2/27/2013,96,92.16,96%
ORDER_012791,2/22/2013,2/28/2013,76,72.24,95%
ORDER_012792,2/22/2013,2/28/2013,56,53.41,95%
ORDER_012793,2/22/2013,2/28/2013,304,301.44,99%
ORDER_012794,2/22/2013,2/28/2013,90,87.51,97%
ORDER_012795,2/22/2013,2/26/2013,36,34.02,95%
ORDER_012796,2/22/2013,2/27/2013,84,82.11,98%
ORDER_012797,2/22/2013,2/27/2013,10,8.35,84%
ORDER_012798,2/22/2013,2/27/2013,34,32.43,95%
ORDER_012799,2/22/2013,2/26/2013,17,15.7,92%
ORDER_012800,2/22/2013,2/26/2013,33,31.79,96%
ORDER_012801,2/22/2013,2/27/2013,14,13.02,93%
ORDER_012802,2/22/2013,2/28/2013,25,24.09,96%
ORDER_012803,2/22/2013,2/28/2013,16,15.24,95%
ORDER_012804,2/22/2013,2/28/2013,12.4,11.71,94%
ORDER_012805,2/22/2013,2/28/2013,99.4,98.8,99%
ORDER_012806,2/23/2013,2/25/2013,7920,7846.49,99%
ORDER_012807,2/23/2013,2/26/2013,443.6,388.58,88%
ORDER_012808,2/23/2013,2/26/2013,882,830.97,94%
ORDER_012809,2/23/2013,2/26/2013,202,164.92,82%
ORDER_012810,2/23/2013,2/28/2013,949.9,917.77,97%
ORDER_012811,2/23/2013,2/25/2013,83,71.16,86%
ORDER_012812,2/23/2013,2/27/2013,173.8,167.71,96%
ORDER_012813,2/23/2013,2/25/2013,20,17.42,87%
ORDER_012814,2/23/2013,2/25/2013,57,54.49,96%
ORDER_012815,2/23/2013,2/25/2013,20,17.59,88%
ORDER_012816,2/23/2013,2/28/2013,228,225.84,99%
ORDER_012817,2/23/2013,2/27/2013,28,26.62,95%
ORDER_012818,2/25/2013,1/3/2013,7931.5,7849.68,99%
ORDER_012819,2/25/2013,2/3/2013,2981.998,2900.908,97%
ORDER_012820,2/25/2013,2/25/2013,4175,4107,98%
ORDER_012821,2/25/2013,2/28/2013,846,784.78,93%
ORDER_012822,2/25/2013,1/3/2013,1434,1383.36,96%
ORDER_012823,2/25/2013,1/3/2013,7729.5,7683.23,99%
ORDER_012824,2/25/2013,2/3/2013,1272,1243.82,98%
ORDER_012825,2/25/2013,2/28/2013,195.9,179.09,91%
ORDER_012826,2/25/2013,2/3/2013,400,387.14,97%
ORDER_012827,2/25/2013,2/3/2013,644,633.13,98%
ORDER_012828,2/25/2013,1/3/2013,1000.5,991.91,99%
ORDER_012829,2/25/2013,1/3/2013,264,256.05,97%
ORDER_012830,2/25/2013,2/28/2013,448,440.93,98%
ORDER_012831,2/25/2013,2/27/2013,234.8,227.89,97%
ORDER_012832,2/25/2013,2/3/2013,28,24.4,87%
ORDER_012833,2/25/2013,2/3/2013,220,218.07,99%
ORDER_012834,2/25/2013,1/3/2013,46,44.71,97%
ORDER_012835,2/25/2013,2/27/2013,5,4.05,81%
ORDER_012836,2/25/2013,2/3/2013,8.3,7.6,92%
ORDER_012837,2/25/2013,1/3/2013,10,9.39,94%
ORDER_012838,2/25/2013,2/3/2013,7.3,7,96%
ORDER_012839,2/25/2013,2/3/2013,3.3,3.13,95%
ORDER_012840,2/26/2013,1/3/2013,8465.8,8203.69,97%
ORDER_012841,2/26/2013,2/26/2013,3951,3883.56,98%
ORDER_012842,2/26/2013,2/3/2013,2735.9,2672.44,98%
ORDER_012843,2/26/2013,3/3/2013,1327.4,1295.58,98%
ORDER_012844,2/26/2013,2/3/2013,4620,4591.45,99%
ORDER_012845,2/26/2013,2/3/2013,671.3,645,96%
ORDER_012846,2/26/2013,2/26/2013,1074,1048.98,98%
ORDER_012847,2/26/2013,1/3/2013,2763,2739.52,99%
ORDER_012848,2/26/2013,3/3/2013,383.8,372.68,97%
ORDER_012849,2/26/2013,2/3/2013,769.9,759.73,99%
ORDER_012850,2/26/2013,3/3/2013,195.3,187.14,96%
ORDER_012851,2/26/2013,5/3/2013,142,135.32,95%
ORDER_012852,2/26/2013,2/3/2013,99.9,94.78,95%
ORDER_012853,2/26/2013,3/3/2013,54.3,50.58,93%
ORDER_012854,2/26/2013,2/3/2013,107.6,104.36,97%
ORDER_012855,2/26/2013,4/3/2013,19,16.95,89%
ORDER_012856,2/26/2013,3/3/2013,38.3,36.48,95%
ORDER_012857,2/26/2013,2/3/2013,21.3,19.59,92%
ORDER_012858,2/26/2013,5/3/2013,11.9,11,92%
ORDER_012859,2/26/2013,2/3/2013,67.3,66.68,99%
ORDER_012860,2/26/2013,2/3/2013,63,62.48,99%
ORDER_012861,2/26/2013,3/3/2013,4.4,4.12,94%
ORDER_012862,2/26/2013,3/3/2013,3.3,3.09,94%
ORDER_012863,2/27/2013,1/3/2013,52740,52009.09,99%
ORDER_012864,2/27/2013,4/3/2013,14247.93,13992.57,98%
ORDER_012865,2/27/2013,1/3/2013,5716,5533.16,97%
ORDER_012866,2/27/2013,1/3/2013,6162,5979.62,97%
ORDER_012867,2/27/2013,2/28/2013,2152,2055.16,96%
ORDER_012868,2/27/2013,2/28/2013,1566,1470.26,94%
ORDER_012869,2/27/2013,1/3/2013,10583.9,10502.81,99%
ORDER_012870,2/27/2013,4/3/2013,2229,2161.65,97%
ORDER_012871,2/27/2013,1/3/2013,461.9,410.66,89%
ORDER_012872,2/27/2013,2/28/2013,1932,1881.75,97%
ORDER_012873,2/27/2013,2/3/2013,513,478.63,93%
ORDER_012874,2/27/2013,3/3/2013,303.9,282.84,93%
ORDER_012875,2/27/2013,2/28/2013,212,192.68,91%
ORDER_012876,2/27/2013,2/28/2013,466,449.29,96%
ORDER_012877,2/27/2013,4/3/2013,552,535.84,97%
ORDER_012878,2/27/2013,2/28/2013,190,176.8,93%
ORDER_012879,2/27/2013,2/28/2013,364,351.19,96%
ORDER_012880,2/27/2013,4/3/2013,171.73,160.57,94%
ORDER_012881,2/27/2013,2/28/2013,196,184.87,94%
ORDER_012882,2/27/2013,2/28/2013,272,261.16,96%
ORDER_012883,2/27/2013,2/28/2013,160,149.27,93%
ORDER_012884,2/27/2013,4/3/2013,1024.9,1014.29,99%
ORDER_012885,2/27/2013,4/3/2013,274,264.3,96%
ORDER_012886,2/27/2013,4/3/2013,1161.9,1152.89,99%
ORDER_012887,2/27/2013,4/3/2013,392.9,384.6,98%
ORDER_012888,2/27/2013,2/3/2013,171,163.39,96%
ORDER_012889,2/27/2013,2/27/2013,47,39.72,85%
ORDER_012890,2/27/2013,4/3/2013,137.9,131.53,95%
ORDER_012891,2/27/2013,2/28/2013,249,243.01,98%
ORDER_012892,2/27/2013,2/28/2013,122,117.65,96%
ORDER_012893,2/27/2013,2/28/2013,150,146.17,97%
ORDER_012894,2/27/2013,2/28/2013,484,480.41,99%
ORDER_012895,2/27/2013,3/3/2013,31.4,28.08,89%
ORDER_012896,2/27/2013,1/3/2013,14,10.78,77%
ORDER_012897,2/27/2013,4/3/2013,270,267.32,99%
ORDER_012898,2/27/2013,4/3/2013,69.9,67.59,97%
ORDER_012899,2/27/2013,4/3/2013,107.9,106.11,98%
ORDER_012900,2/27/2013,4/3/2013,32,30.41,95%
ORDER_012901,2/27/2013,3/3/2013,68,66.48,98%
ORDER_012902,2/27/2013,4/3/2013,8.9,8.17,92%
ORDER_012903,2/27/2013,4/3/2013,8.4,8,95%
ORDER_012904,2/28/2013,3/3/2013,1658.9,1605.56,97%
ORDER_012905,2/28/2013,2/3/2013,4359.9,4307.34,99%
ORDER_012906,2/28/2013,4/3/2013,804,776.34,97%
ORDER_012907,2/28/2013,4/3/2013,110,99.86,91%
ORDER_012908,2/28/2013,4/3/2013,350,340.27,97%
ORDER_012909,2/28/2013,3/3/2013,183,175.84,96%
ORDER_012910,2/28/2013,1/3/2013,126,119.27,95%
ORDER_012911,2/28/2013,4/3/2013,330,323.31,98%
ORDER_012912,2/28/2013,1/3/2013,60,53.62,89%
ORDER_012913,2/28/2013,3/3/2013,161.9,155.85,96%
ORDER_012914,2/28/2013,4/3/2013,510,505.25,99%
ORDER_012915,2/28/2013,7/3/2013,216,211.34,98%
ORDER_012916,2/28/2013,1/3/2013,172,167.69,97%
ORDER_012917,2/28/2013,7/3/2013,26,22.25,86%
ORDER_012918,2/28/2013,3/3/2013,42,38.36,91%
ORDER_012919,2/28/2013,4/3/2013,28,26.1,93%
ORDER_012920,2/28/2013,4/3/2013,15,13.36,89%
ORDER_012921,2/28/2013,7/3/2013,19.4,18.07,93%
ORDER_012922,2/28/2013,2/28/2013,13.5,12.58,93%
ORDER_012923,2/28/2013,7/3/2013,6.4,5.94,93%
ORDER_012924,2/28/2013,7/3/2013,4.4,4.02,91%
ORDER_012925,3/13/2013,3/13/2013,28280.5,27759.61,98%
ORDER_012926,3/13/2013,3/17/2013,4792,4666.54,97%
ORDER_012927,3/13/2013,3/15/2013,1835,1769.27,96%
ORDER_012928,3/13/2013,3/17/2013,2003.85,1951.34,97%
ORDER_012929,3/13/2013,3/16/2013,2309.8,2260.95,98%
ORDER_012930,3/13/2013,3/15/2013,2176,2130.13,98%
ORDER_012931,3/13/2013,3/17/2013,3872,3838.36,99%
ORDER_012932,3/13/2013,3/17/2013,461.9,431.68,93%
ORDER_012933,3/13/2013,3/13/2013,3065.5,3036.45,99%
ORDER_012934,3/13/2013,3/15/2013,1936,1907.02,99%
ORDER_012935,3/13/2013,3/18/2013,1295,1269.01,98%
ORDER_012936,3/13/2013,3/18/2013,983.9,961.4,98%
ORDER_012937,3/13/2013,3/15/2013,172,150.17,87%
ORDER_012938,3/13/2013,3/17/2013,378,358.16,95%
ORDER_012939,3/13/2013,3/16/2013,3385,3366.53,99%
ORDER_012940,3/13/2013,3/15/2013,1736,1721.53,99%
ORDER_012941,3/13/2013,3/15/2013,171,158.36,93%
ORDER_012942,3/13/2013,3/15/2013,110,97.81,89%
ORDER_012943,3/13/2013,3/18/2013,144.4,133.6,93%
ORDER_012944,3/13/2013,3/18/2013,189,180.29,95%
ORDER_012945,3/13/2013,3/17/2013,1295,1287.38,99%
ORDER_012946,3/13/2013,3/17/2013,504,497.11,99%
ORDER_012947,3/13/2013,3/15/2013,111,104.35,94%
ORDER_012948,3/13/2013,3/18/2013,137.3,130.75,95%
ORDER_012949,3/13/2013,3/16/2013,775,768.64,99%
ORDER_012950,3/13/2013,3/17/2013,435,429.4,99%
ORDER_012951,3/13/2013,3/18/2013,319.8,314.4,98%
ORDER_012952,3/13/2013,3/15/2013,55,50.15,91%
ORDER_012953,3/13/2013,3/18/2013,54.4,49.63,91%
ORDER_012954,3/13/2013,3/17/2013,89.9,85.23,95%
ORDER_012955,3/13/2013,3/15/2013,38,33.77,89%
ORDER_012956,3/13/2013,3/15/2013,629.5,625.5,99%
ORDER_012957,3/13/2013,3/17/2013,31,27.48,89%
ORDER_012958,3/13/2013,3/13/2013,599.6,596.57,99%
ORDER_012959,3/13/2013,3/17/2013,87,84.08,97%
ORDER_012960,3/13/2013,3/17/2013,67.3,65.3,97%
ORDER_012961,3/13/2013,3/15/2013,24,22.13,92%
ORDER_012962,3/13/2013,3/15/2013,13,11.16,86%
ORDER_012963,3/13/2013,3/16/2013,124,122.2,99%
ORDER_012964,3/13/2013,3/18/2013,26,24.5,94%
ORDER_012965,3/13/2013,3/15/2013,42,40.55,97%
ORDER_012966,3/13/2013,3/17/2013,63.3,61.85,98%
ORDER_012967,3/13/2013,3/17/2013,24,22.62,94%
ORDER_012968,3/13/2013,3/17/2013,40,38.7,97%
ORDER_012969,3/13/2013,3/18/2013,49.3,48.05,97%
ORDER_012970,3/13/2013,3/17/2013,33.3,32.25,97%
ORDER_012971,3/13/2013,3/17/2013,14.3,13.36,93%
ORDER_012972,3/13/2013,3/17/2013,28,27.2,97%
ORDER_012973,3/13/2013,3/18/2013,21,20.26,96%
ORDER_012974,3/13/2013,3/17/2013,15.3,14.73,96%
ORDER_012975,3/13/2013,3/17/2013,13,12.48,96%
ORDER_012976,3/13/2013,3/17/2013,6.3,5.96,95%
ORDER_012977,3/13/2013,3/17/2013,0.3,0.22,73%
ORDER_012978,3/14/2013,3/16/2013,2764.8,2628.68,95%
ORDER_012979,3/14/2013,3/20/2013,10860,10759.63,99%
ORDER_012980,3/14/2013,3/16/2013,1346.3,1252.04,93%
ORDER_012981,3/14/2013,3/16/2013,773.7,679.63,88%
ORDER_012982,3/14/2013,3/16/2013,1899.8,1829.72,96%
ORDER_012983,3/14/2013,3/17/2013,789.8,726.7,92%
ORDER_012984,3/14/2013,3/16/2013,1619.6,1560.55,96%
ORDER_012985,3/14/2013,3/16/2013,14739,14682.91,100%
ORDER_012986,3/14/2013,3/17/2013,405.8,355.87,88%
ORDER_012987,3/14/2013,3/19/2013,2789.7,2756.66,99%
ORDER_012988,3/14/2013,3/16/2013,251.8,224.16,89%
ORDER_012989,3/14/2013,3/18/2013,311.4,296.46,95%
ORDER_012990,3/14/2013,3/19/2013,320,306.25,96%
ORDER_012991,3/14/2013,3/16/2013,51.3,39.05,76%
ORDER_012992,3/14/2013,3/19/2013,336,325.61,97%
ORDER_012993,3/14/2013,3/14/2013,173.4,165.37,95%
ORDER_012994,3/14/2013,3/16/2013,114.3,106.89,94%
ORDER_012995,3/14/2013,3/16/2013,204.8,198.08,97%
ORDER_012996,3/14/2013,3/19/2013,294,287.36,98%
ORDER_012997,3/14/2013,3/19/2013,124,119.76,97%
ORDER_012998,3/14/2013,3/19/2013,356.8,352.71,99%
ORDER_012999,3/14/2013,3/18/2013,46,42.06,91%
ORDER_013000,3/14/2013,3/16/2013,56,52.49,94%
ORDER_013001,3/14/2013,3/18/2013,102,98.7,97%
ORDER_013002,3/14/2013,3/19/2013,349.8,346.58,99%
ORDER_013003,3/14/2013,3/19/2013,256,252.85,99%
ORDER_013004,3/14/2013,3/19/2013,486,483.18,99%
ORDER_013005,3/14/2013,3/19/2013,184,181.28,99%
ORDER_013006,3/14/2013,3/20/2013,23.6,21.44,91%
ORDER_013007,3/14/2013,3/19/2013,78,75.9,97%
ORDER_013008,3/14/2013,3/19/2013,29,27.43,95%
ORDER_013009,3/14/2013,3/19/2013,100,98.49,98%
ORDER_013010,3/14/2013,3/18/2013,139.53,138.08,99%
ORDER_013011,3/14/2013,3/19/2013,54,52.59,97%
ORDER_013012,3/14/2013,3/18/2013,36,34.8,97%
ORDER_013013,3/14/2013,3/18/2013,11,10.03,91%
ORDER_013014,3/14/2013,3/19/2013,1.2,1.15,96%
ORDER_013015,3/15/2013,3/17/2013,4843.998,4764.768,98%
ORDER_013016,3/15/2013,3/19/2013,5075.9,5025.16,99%
ORDER_013017,3/15/2013,3/20/2013,12696,12649.66,100%
ORDER_013018,3/15/2013,3/19/2013,2504.75,2461.76,98%
ORDER_013019,3/15/2013,3/21/2013,2408,2377.06,99%
ORDER_013020,3/15/2013,3/19/2013,1528,1502.61,98%
ORDER_013021,3/15/2013,3/17/2013,393.8,369.24,94%
ORDER_013022,3/15/2013,3/19/2013,519,496.25,96%
ORDER_013023,3/15/2013,3/18/2013,1021.8,1003.19,98%
ORDER_013024,3/15/2013,3/17/2013,284.9,272.95,96%
ORDER_013025,3/15/2013,3/19/2013,379.998,368.398,97%
ORDER_013026,3/15/2013,3/19/2013,1421,1409.4,99%
ORDER_013027,3/15/2013,3/20/2013,288,276.43,96%
ORDER_013028,3/15/2013,3/17/2013,255.3,243.73,95%
ORDER_013029,3/15/2013,3/18/2013,1204.68,1195.23,99%
ORDER_013030,3/15/2013,3/20/2013,1176,1167.38,99%
ORDER_013031,3/15/2013,3/19/2013,398.9,392.08,98%
ORDER_013032,3/15/2013,3/21/2013,251.8,245.76,98%
ORDER_013033,3/15/2013,3/19/2013,192,187.32,98%
ORDER_013034,3/15/2013,3/19/2013,38,36.42,96%
ORDER_013035,3/15/2013,3/20/2013,109.8,108.49,99%
ORDER_013036,3/15/2013,3/15/2013,11.3,10.06,89%
ORDER_013037,3/15/2013,3/17/2013,3.3,2.08,63%
ORDER_013038,3/15/2013,3/18/2013,4.8,4.03,84%
ORDER_013039,3/15/2013,3/20/2013,34,33.26,98%
ORDER_013040,3/15/2013,3/19/2013,32,31.3,98%
ORDER_013041,3/15/2013,3/19/2013,28,27.5,98%
ORDER_013042,3/16/2013,3/17/2013,5407.8,5300.82,98%
ORDER_013043,3/16/2013,3/20/2013,4507.8,4443.74,99%
ORDER_013044,3/16/2013,3/18/2013,657,595.14,91%
ORDER_013045,3/16/2013,3/20/2013,2639.7,2602,99%
ORDER_013046,3/16/2013,3/20/2013,4480,4448.14,99%
ORDER_013047,3/16/2013,3/22/2013,712,687.87,97%
ORDER_013048,3/16/2013,3/22/2013,808,785.35,97%
ORDER_013049,3/16/2013,3/20/2013,251.8,239.84,95%
ORDER_013050,3/16/2013,3/20/2013,377.8,368.78,98%
ORDER_013051,3/16/2013,3/20/2013,92,83.8,91%
ORDER_013052,3/16/2013,3/20/2013,26,22.65,87%
ORDER_013053,3/16/2013,3/22/2013,96,93.09,97%
ORDER_013054,3/16/2013,3/20/2013,153.2,150.43,98%
ORDER_013055,3/16/2013,3/20/2013,64,61.84,97%
ORDER_013056,3/16/2013,3/20/2013,100,99.38,99%
ORDER_013057,3/16/2013,3/17/2013,9.8,9.43,96%
ORDER_013058,3/17/2013,3/24/2013,105,98.1,93%
ORDER_013059,3/18/2013,3/18/2013,2706,2491.99,92%
ORDER_013060,3/18/2013,3/18/2013,4860,4748.24,98%
ORDER_013061,3/18/2013,3/22/2013,5856,5764.17,98%
ORDER_013062,3/18/2013,3/18/2013,635.998,546.238,86%
ORDER_013063,3/18/2013,3/22/2013,6126,6060.72,99%
ORDER_013064,3/18/2013,3/20/2013,9464,9400.31,99%
ORDER_013065,3/18/2013,3/18/2013,1000,961.83,96%
ORDER_013066,3/18/2013,3/18/2013,260,234.37,90%
ORDER_013067,3/18/2013,3/18/2013,413.6,390.01,94%
ORDER_013068,3/18/2013,3/20/2013,169.8,150.38,89%
ORDER_013069,3/18/2013,3/24/2013,1871.5,1854.57,99%
ORDER_013070,3/18/2013,3/22/2013,2700,2684.86,99%
ORDER_013071,3/18/2013,3/20/2013,267,257.41,96%
ORDER_013072,3/18/2013,3/18/2013,120,110.5,92%
ORDER_013073,3/18/2013,3/18/2013,66,56.9,86%
ORDER_013074,3/18/2013,3/22/2013,304,296.96,98%
ORDER_013075,3/18/2013,3/23/2013,72,67.26,93%
ORDER_013076,3/18/2013,3/23/2013,228,223.63,98%
ORDER_013077,3/18/2013,3/24/2013,80,77.59,97%
ORDER_013078,3/18/2013,3/23/2013,29,26.86,93%
ORDER_013079,3/18/2013,3/22/2013,31,28.93,93%
ORDER_013080,3/18/2013,3/22/2013,19,16.96,89%
ORDER_013081,3/18/2013,3/22/2013,60,58.19,97%
ORDER_013082,3/18/2013,3/23/2013,12.3,11.92,97%
ORDER_013083,3/19/2013,3/19/2013,2991.9,2738.87,92%
ORDER_013084,3/19/2013,3/23/2013,9918,9778.49,99%
ORDER_013085,3/19/2013,3/19/2013,427.85,340.82,80%
ORDER_013086,3/19/2013,3/22/2013,2324,2248.7,97%
ORDER_013087,3/19/2013,3/23/2013,2624.63,2569.04,98%
ORDER_013088,3/19/2013,3/23/2013,2140,2084.97,97%
ORDER_013089,3/19/2013,3/21/2013,2615.8,2562.81,98%
ORDER_013090,3/19/2013,3/22/2013,464,421.71,91%
ORDER_013091,3/19/2013,3/23/2013,1256,1217.82,97%
ORDER_013092,3/19/2013,3/19/2013,527.9,490.41,93%
ORDER_013093,3/19/2013,3/22/2013,4535.85,4499.35,99%
ORDER_013094,3/19/2013,3/22/2013,1078,1048.6,97%
ORDER_013095,3/19/2013,3/22/2013,569.6,543.07,95%
ORDER_013096,3/19/2013,3/19/2013,43.9,20.71,47%
ORDER_013097,3/19/2013,3/23/2013,5363.83,5344.3,100%
ORDER_013098,3/19/2013,3/23/2013,441,430.6,98%
ORDER_013099,3/19/2013,3/20/2013,2492,2482.52,100%
ORDER_013100,3/19/2013,3/23/2013,348,338.98,97%
ORDER_013101,3/19/2013,3/22/2013,364,356.71,98%
ORDER_013102,3/19/2013,3/19/2013,387.3,380.18,98%
ORDER_013103,3/19/2013,3/23/2013,128,121.77,95%
ORDER_013104,3/19/2013,3/20/2013,46,43.14,94%
ORDER_013105,3/19/2013,3/23/2013,37.83,35.59,94%
ORDER_013106,3/19/2013,3/23/2013,12.83,11.96,93%
ORDER_013107,3/19/2013,3/20/2013,613.9,613.5,100%
ORDER_013108,3/20/2013,3/23/2013,24291,23921.02,98%
ORDER_013109,3/20/2013,3/23/2013,6076,5877.61,97%
ORDER_013110,3/20/2013,3/24/2013,3834,3752.33,98%
ORDER_013111,3/20/2013,3/24/2013,11559.9,11487.87,99%
ORDER_013112,3/20/2013,3/23/2013,6845.83,6782.82,99%
ORDER_013113,3/20/2013,3/27/2013,716,698.35,98%
ORDER_013114,3/20/2013,3/24/2013,1217.6,1201.09,99%
ORDER_013115,3/20/2013,3/22/2013,71.3,59.4,83%
ORDER_013116,3/20/2013,3/24/2013,803.598,792.008,99%
ORDER_013117,3/20/2013,3/24/2013,564,553.69,98%
ORDER_013118,3/20/2013,3/24/2013,710,700.08,99%
ORDER_013119,3/20/2013,3/25/2013,202,192.99,96%
ORDER_013120,3/20/2013,3/24/2013,1498,1489.34,99%
ORDER_013121,3/20/2013,3/24/2013,219,210.38,96%
ORDER_013122,3/20/2013,3/23/2013,113.83,105.57,93%
ORDER_013123,3/20/2013,3/23/2013,60.73,53.31,88%
ORDER_013124,3/20/2013,3/26/2013,185.6,180.9,97%
ORDER_013125,3/20/2013,3/22/2013,80,77.68,97%
ORDER_013126,3/20/2013,3/24/2013,78,75.78,97%
ORDER_013127,3/20/2013,3/23/2013,22.83,20.67,91%
ORDER_013128,3/20/2013,3/25/2013,45.4,43.36,96%
ORDER_013129,3/20/2013,3/25/2013,92.3,90.85,98%
ORDER_013130,3/20/2013,3/24/2013,50,48.66,97%
ORDER_013131,3/20/2013,3/25/2013,53.5,52.17,98%
ORDER_013132,3/20/2013,3/22/2013,15,13.76,92%
ORDER_013133,3/20/2013,3/24/2013,78,76.98,99%
ORDER_013134,3/20/2013,3/24/2013,9.4,9.07,96%
ORDER_013135,3/21/2013,3/25/2013,4104.9,3999.45,97%
ORDER_013136,3/21/2013,3/23/2013,2340,2262.07,97%
ORDER_013137,3/21/2013,3/25/2013,2788,2729.41,98%
ORDER_013138,3/21/2013,3/25/2013,6054.9,6015.35,99%
ORDER_013139,3/21/2013,3/26/2013,878.998,841.408,96%
ORDER_013140,3/21/2013,3/23/2013,259,229.76,89%
ORDER_013141,3/21/2013,3/27/2013,148,125.03,84%
ORDER_013142,3/21/2013,3/27/2013,112,102.64,92%
ORDER_013143,3/21/2013,3/23/2013,178,170.5,96%
ORDER_013144,3/21/2013,3/23/2013,296,288.71,98%
ORDER_013145,3/21/2013,3/25/2013,169.8,162.7,96%
ORDER_013146,3/21/2013,3/23/2013,308,301,98%
ORDER_013147,3/21/2013,3/26/2013,602,596.27,99%
ORDER_013148,3/21/2013,3/23/2013,256,250.7,98%
ORDER_013149,3/21/2013,3/23/2013,80,75.49,94%
ORDER_013150,3/21/2013,3/25/2013,524,519.63,99%
ORDER_013151,3/21/2013,3/23/2013,194,190.24,98%
ORDER_013152,3/21/2013,3/26/2013,35,31.36,90%
ORDER_013153,3/21/2013,3/25/2013,83.8,81.01,97%
ORDER_013154,3/21/2013,3/23/2013,60,57.55,96%
ORDER_013155,3/21/2013,3/23/2013,11.8,9.48,80%
ORDER_013156,3/21/2013,3/23/2013,25,22.68,91%
ORDER_013157,3/21/2013,3/26/2013,83.5,81.3,97%
ORDER_013158,3/21/2013,3/23/2013,15,13.21,88%
ORDER_013159,3/21/2013,3/25/2013,50.3,48.86,97%
ORDER_013160,3/21/2013,3/25/2013,19.8,19.27,97%
ORDER_013161,3/21/2013,3/23/2013,5,4.57,91%
ORDER_013162,3/22/2013,3/22/2013,532,427.41,80%
ORDER_013163,3/22/2013,3/29/2013,2639.7,2570.69,97%
ORDER_013164,3/22/2013,3/28/2013,1371.998,1327.458,97%
ORDER_013165,3/22/2013,3/26/2013,558,526.74,94%
ORDER_013166,3/22/2013,3/27/2013,1968,1937.35,98%
ORDER_013167,3/22/2013,3/27/2013,456,435.44,95%
ORDER_013168,3/22/2013,3/24/2013,269.4,249.96,93%
ORDER_013169,3/22/2013,3/26/2013,100.85,90,89%
ORDER_013170,3/22/2013,3/28/2013,547.398,537.508,98%
ORDER_013171,3/22/2013,3/27/2013,48,40.51,84%
ORDER_013172,3/22/2013,3/26/2013,197.7,190.69,96%
ORDER_013173,3/22/2013,3/26/2013,102,95.63,94%
ORDER_013174,3/22/2013,3/27/2013,223.5,219.61,98%
ORDER_013175,3/22/2013,3/28/2013,47,43.59,93%
ORDER_013176,3/22/2013,3/27/2013,41,37.76,92%
ORDER_013177,3/22/2013,3/28/2013,112,109.01,97%
ORDER_013178,3/22/2013,3/27/2013,80,77.13,96%
ORDER_013179,3/22/2013,3/28/2013,22,20.58,94%
ORDER_013180,3/22/2013,3/28/2013,43.4,42.23,97%
ORDER_013181,3/22/2013,3/28/2013,18.4,17.27,94%
ORDER_013182,3/22/2013,3/29/2013,38.8,37.75,97%
ORDER_013183,3/22/2013,3/24/2013,36,35.53,99%
ORDER_013184,3/22/2013,3/29/2013,5.2,4.95,95%
ORDER_013185,3/22/2013,3/26/2013,0.8,0.59,74%
ORDER_013186,3/22/2013,3/28/2013,7.4,7.29,99%
ORDER_013187,3/23/2013,3/27/2013,19962,19795.02,99%
ORDER_013188,3/23/2013,3/25/2013,1364.598,1265.508,93%
ORDER_013189,3/23/2013,3/25/2013,740.65,659.7,89%
ORDER_013190,3/23/2013,3/26/2013,764,690.72,90%
ORDER_013191,3/23/2013,3/29/2013,5154,5090.11,99%
ORDER_013192,3/23/2013,3/29/2013,1569.9,1519.77,97%
ORDER_013193,3/23/2013,3/28/2013,9086,9036.53,99%
ORDER_013194,3/23/2013,3/27/2013,423.9,386.66,91%
ORDER_013195,3/23/2013,3/26/2013,367,330.03,90%
ORDER_013196,3/23/2013,3/23/2013,1175.8,1150.02,98%
ORDER_013197,3/23/2013,3/29/2013,1160.9,1137.84,98%
ORDER_013198,3/23/2013,3/25/2013,146.55,128.44,88%
ORDER_013199,3/23/2013,3/25/2013,314.75,298.82,95%
ORDER_013200,3/23/2013,3/29/2013,1356,1343.04,99%
ORDER_013201,3/23/2013,3/27/2013,1351,1338.97,99%
ORDER_013202,3/23/2013,3/30/2013,303,291.73,96%
ORDER_013203,3/23/2013,3/28/2013,852,841.28,99%
ORDER_013204,3/23/2013,3/25/2013,483,473.55,98%
ORDER_013205,3/23/2013,3/28/2013,147,137.57,94%
ORDER_013206,3/23/2013,3/27/2013,136,128.2,94%
ORDER_013207,3/23/2013,3/27/2013,202,195.3,97%
ORDER_013208,3/23/2013,3/30/2013,130,123.34,95%
ORDER_013209,3/23/2013,3/26/2013,118,111.71,95%
ORDER_013210,3/23/2013,3/25/2013,191.4,185.32,97%
ORDER_013211,3/23/2013,3/23/2013,38,32.05,84%
ORDER_013212,3/23/2013,3/29/2013,118,112.59,95%
ORDER_013213,3/23/2013,3/27/2013,380,374.59,99%
